title,image_url,clustering_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_bureauJMT_01_8_1_012.jpg,B751025206PH04PHOT68_bureauJMT_01_8_1_012.jpg,0.0,,,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_013,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000013.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_013.jpg,B751025206PH04PHOT68_bureauJMT_01_8_1_013.jpg,0.0,,,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_014,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000014.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_014.jpg,B751025206PH04PHOT68_bureauJMT_01_8_1_014.jpg,0.0,,,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_015,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000015.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_016,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000016.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_017,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000017.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.4 Paysage,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_018,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000018.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.2 Chapiteau,2.1.4bis Elément architectural inséré,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_019,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000019.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.4.2 Chapiteau,2.1.4.3 Colonne / pilier,2.1.4bis Elément architectural inséré,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_020,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000020.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_021,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000021.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.4 Paysage,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_022,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000022.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_023,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000023.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_024,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000024.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.4 Paysage,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_025,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000025.tif/full/full/0/default.jpg,,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1.1.1 Eglise,2.4 Paysage,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_026,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000026.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_027,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000027.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_028,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000028.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_029,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000029.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_030,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000030.tif/full/full/0/default.jpg,,1.1. Photographie,,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_031,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000031.tif/full/full/0/default.jpg,,1.1. Photographie,2.2. Objet,2.2.4 Autre objet liturgique,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_031.jpg,B751025206PH04PHOT68_bureauJMT_01_8_1_031.jpg,0.0,,,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_032,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000032.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_033,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000033.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_034,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000034.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_035,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000035.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.3. Décor animalier,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_036,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000036.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.1.1 Eglise,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_037,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000037.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.1.1 Eglise,2.1.4.5. Tympan,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_038,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000038.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_039,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000039.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_040,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000040.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.4.3 Colonne / pilier,2.1.4bis Elément architectural inséré,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_041,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000041.tif/full/full/0/default.jpg,,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_041.jpg,B751025206PH04PHOT68_bureauJMT_01_8_1_041.jpg,2.0,,,,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_042,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000042.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_043,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000043.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_044,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000044.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_045,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000045.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_046,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000046.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_047,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000047.tif/full/full/0/default.jpg,,1.1. Photographie,2.1.1 Edifice,2.1.1.1 Eglise,,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_048,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000048.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_049,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000049.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_01_8_1_050,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000050.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_051,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000051.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_052,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000052.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,3.3. Décor animalier,
B751025206PH04PHOT68_bureauJMT_01_8_1_053,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000053.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.3. Décor animalier,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_054,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000054.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_055,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000055.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.3. Décor animalier,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_056,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000056.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_057,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000057.tif/full/full/0/default.jpg,,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_058,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000058.tif/full/full/0/default.jpg,,1.2 Reproduction de plan architectural,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_059,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000059.tif/full/full/0/default.jpg,,"1.3 Autre document reproduit (gravure, dessin, etc)",2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_060,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000060.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,2.5 Animal,4. Inscription,4.1 Arménien,
B751025206PH04PHOT68_bureauJMT_01_8_1_061,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000061.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_062,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000062.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_063,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000063.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.3. Décor animalier,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_064,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000064.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_065,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000065.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,3.3. Décor animalier,,
B751025206PH04PHOT68_bureauJMT_01_8_1_066,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000066.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.2.2 Khatchkar,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_01_8_1_067,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000067.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_068,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000068.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_069,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000069.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,
B751025206PH04PHOT68_bureauJMT_01_8_1_070,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000070.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_071,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000071.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.6 Portail,2.1.5 Décor sculpté,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_072,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000072.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,3.3. Décor animalier,4. Inscription,4.1 Arménien,
B751025206PH04PHOT68_bureauJMT_01_8_1_073,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000073.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_074,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000074.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_075,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000075.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_076,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000076.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.5 Décor sculpté,3.2 Décor ornemental et à croix,,,
B751025206PH04PHOT68_bureauJMT_01_8_1_077,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000077.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.1.4.5. Tympan,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,
B751025206PH04PHOT68_bureauJMT_01_8_1_078,https://bibliotheque-numerique.inha.fr/i/?IIIF=/07/25/f9/29/0725f929-4ed4-44e6-9ed3-e9cd265cef64/iiif/1109_doucet_4PHOT68_bureauJMT_01_8_1_000078.tif/full/full/0/default.jpg,,1.1. Photographie,2.1. Architecture,2.1.5 Décor sculpté,3.1 Décor figuratif,3.2 Décor ornemental et à croix,,,,
